customer_id,age,tenure_months,monthly_charges,total_charges,support_calls,contract,internet_service,churned,last_call_outcome
C03366,37,42,72.49,3063.12,1,month-to-month,dsl,0,resolved
C03367,42,35,83.78,2919.46,0,one-year,fiber,0,resolved
C03368,41,11,85.57,,1,two-year,satellite,1,cancelled
C03369,31,12,91.52,1124.7,1,month-to-month,dsl,1,cancelled
C03370,58,16,26.39,442.53,1,month-to-month,dsl,1,cancelled
C03371,24,9,99.19,881.54,1,month-to-month,fiber,0,resolved
C03372,48,42,64.04,2666.9,2,month-to-month,fiber,0,resolved
C03373,47,7,36.82,249.3,0,one-year,none,1,cancelled
C03374,23,14,43.58,594.55,0,two-year,fiber,0,resolved
C03375,66,10,44.9,450.41,3,month-to-month,fiber,0,resolved
C03376,50,28,85.2,2377.61,0,month-to-month,fiber,1,cancelled
C03377,59,41,53.43,2190.69,0,month-to-month,fiber,0,resolved
C03378,21,3,50.2,242.85,0,month-to-month,fiber,0,no_contact
C03379,23,24,66.87,1581.43,3,one-year,dsl,0,resolved
C03380,58,30,98.76,2943.44,0,month-to-month,dsl,1,cancelled
C03381,49,45,75.58,3388.69,0,one-year,fiber,0,no_contact
C03382,62,2,68.35,66.55,0,one-year,fiber,1,cancelled
C03383,41,21,,1857.8,0,month-to-month,dsl,1,cancelled
C03384,48,33,50.19,1605.43,1,one-year,fiber,0,resolved
C03385,36,23,100.16,2300.69,1,month-to-month,dsl,0,resolved
C03386,18,45,69.02,3094.27,1,month-to-month,fiber,0,resolved
C03387,40,18,79.58,1364.15,1,month-to-month,none,0,escalated
C03388,63,48,81.36,3898.77,1,one-year,fiber,1,unresolved
C03389,38,3,20.34,-34.18,0,month-to-month,fiber,0,resolved
C03390,40,12,64.03,756.07,1,two-year,dsl,0,resolved
C03391,59,23,135.62,3087.1,0,month-to-month,dsl,1,cancelled
C03392,49,4,56.92,281.27,0,one-year,fiber,0,resolved
C03393,32,20,74.84,1602.81,1,two-year,dsl,1,escalated
C03394,34,28,38.96,1046.21,4,two-year,dsl,1,cancelled
C03395,49,37,77.21,2917.41,0,two-year,dsl,0,no_contact
C03396,40,6,,481.04,0,month-to-month,dsl,0,escalated
C03397,65,25,69.15,1757.96,0,month-to-month,fiber,0,no_contact
C03398,52,36,108.97,3913.05,0,one-year,fiber,0,resolved
C03399,29,25,77.87,1977.57,1,one-year,fiber,0,resolved
C03400,55,6,94.35,624.13,2,month-to-month,none,1,escalated
C03401,42,40,78.99,3106.62,1,month-to-month,fiber,0,no_contact
C03402,48,48,,1347.14,3,one-year,fiber,0,resolved
C03403,52,19,65.92,1205.98,0,month-to-month,fiber,1,unresolved
C03404,37,15,112.21,1632.04,1,one-year,fiber,0,resolved
C03405,47,40,72.26,2977.07,1,,fiber,1,cancelled
C03406,54,3,57.4,129.6,1,one-year,dsl,1,cancelled
C03407,63,15,101.34,1471.87,1,month-to-month,dsl,1,cancelled
C03408,52,31,69.91,2151.86,0,month-to-month,fiber,0,resolved
C03409,65,54,112.71,6122.15,0,month-to-month,dsl,0,no_contact
C03410,45,52,,2745.29,0,one-year,fiber,0,no_contact
C03411,75,4,44.79,84.06,3,month-to-month,fiber,0,resolved
C03412,45,17,60.72,1051.17,3,month-to-month,dsl,1,cancelled
C03413,39,21,116.26,2425.04,0,one-year,none,1,escalated
C03414,73,12,51.8,592.95,1,month-to-month,fiber,1,cancelled
C03415,70,72,79.71,5766.24,0,one-year,fiber,0,no_contact
C03416,51,23,111.61,2626.39,0,two-year,dsl,1,cancelled
C03417,54,2,78.69,,1,two-year,fiber,1,cancelled
C03418,43,59,65.3,3823.66,1,one-year,dsl,0,no_contact
C03419,61,37,100.99,3833.04,3,month-to-month,fiber,0,no_contact
C03420,68,24,80.79,2004.99,2,two-year,fiber,0,no_contact
C03421,41,69,51.24,3563.54,0,month-to-month,dsl,0,no_contact
C03422,50,14,93.83,1341.35,1,month-to-month,dsl,1,cancelled
C03423,53,17,39.96,758.33,0,one-year,none,0,no_contact
C03424,44,30,82.7,2401.52,0,month-to-month,fiber,1,cancelled
C03425,58,5,74.68,395.57,1,two-year,fiber,0,no_contact
C03426,38,29,49.93,1376.12,0,one-year,fiber,0,resolved
C03427,33,37,73.62,2675.52,0,month-to-month,none,0,resolved
C03428,50,16,97.82,1578.78,1,two-year,dsl,0,resolved
C03429,63,16,59.29,894.45,1,one-year,none,1,escalated
C03430,59,9,122.25,1024.55,0,month-to-month,dsl,0,escalated
C03431,81,7,65.6,408.2,1,month-to-month,dsl,1,cancelled
C03432,51,12,43.79,,1,month-to-month,fiber,1,cancelled
C03433,57,11,18.0,194.33,0,two-year,dsl,1,cancelled
C03434,65,39,92.25,3587.8,1,two-year,fiber,0,resolved
C03435,37,11,95.39,1074.29,1,month-to-month,fiber,1,escalated
C03436,25,56,108.6,5980.33,0,month-to-month,fiber,0,resolved
C03437,52,44,66.74,2930.19,2,month-to-month,dsl,1,cancelled
C03438,57,10,120.38,1126.59,2,month-to-month,dsl,1,cancelled
C03439,43,15,74.02,1071.11,2,one-year,dsl,0,no_contact
C03440,48,21,82.55,1679.29,1,month-to-month,dsl,1,cancelled
C03441,53,9,67.63,625.13,0,one-year,fiber,0,resolved
C03442,29,16,91.99,1415.11,1,two-year,fiber,0,resolved
C03443,49,18,39.79,665.0,1,month-to-month,fiber,0,resolved
C03444,42,11,85.09,917.24,0,month-to-month,fiber,1,cancelled
C03445,33,3,82.71,298.83,1,month-to-month,fiber,1,cancelled
C03446,54,20,73.41,1448.01,0,one-year,fiber,1,escalated
C03447,37,61,53.23,3304.12,2,two-year,dsl,0,no_contact
C03448,41,4,66.44,317.93,2,one-year,dsl,1,cancelled
C03449,69,20,65.43,1278.65,2,month-to-month,dsl,1,cancelled
C03450,18,10,53.74,495.94,2,month-to-month,fiber,0,resolved
C03451,61,22,80.17,1808.99,0,month-to-month,fiber,0,no_contact
C03452,52,13,18.05,193.1,1,one-year,dsl,1,cancelled
C03453,47,9,83.86,806.32,2,month-to-month,dsl,0,resolved
C03454,53,9,51.57,436.9,1,month-to-month,none,1,cancelled
C03455,49,4,29.45,180.25,3,one-year,dsl,0,resolved
C03456,53,58,85.91,,0,one-year,fiber,0,resolved
C03457,49,4,76.67,362.19,0,month-to-month,dsl,1,cancelled
C03458,49,28,9999.0,2518.54,1,month-to-month,fiber,0,resolved
C03459,52,72,41.2,2904.49,1,one-year,none,0,no_contact
C03460,55,12,51.54,528.96,2,month-to-month,fiber,1,escalated
C03461,45,2,85.12,,2,two-year,dsl,0,resolved
C03462,67,71,55.58,3917.4,1,month-to-month,fiber,0,escalated
C03463,40,16,90.05,1446.03,4,month-to-month,fiber,1,cancelled
C03464,48,22,93.49,2066.81,0,month-to-month,dsl,0,no_contact
C03465,46,8,84.76,651.13,3,one-year,dsl,0,resolved
C03466,44,23,77.38,1734.57,3,one-year,fiber,1,cancelled
C03467,21,9,59.55,535.87,1,month-to-month,fiber,1,cancelled
C03468,31,10,46.76,468.09,2,month-to-month,fiber,0,no_contact
C03469,35,13,85.54,1146.35,2,month-to-month,fiber,1,escalated
C03470,75,4,55.17,111.62,1,month-to-month,none,0,no_contact
C03471,63,27,116.67,,3,month-to-month,none,0,resolved
C03472,19,44,72.77,3178.17,1,one-year,dsl,0,resolved
C03473,61,54,87.64,4746.32,0,one-year,dsl,0,no_contact
C03474,60,29,94.27,2697.85,2,two-year,satellite,1,cancelled
C03475,23,19,43.6,779.27,0,month-to-month,fiber,0,no_contact
C03476,23,12,97.85,1164.75,1,month-to-month,dsl,1,escalated
C03477,68,25,30.13,771.31,2,two-year,fiber,0,resolved
C03478,53,5,112.15,,0,one-year,fiber,0,no_contact
C03479,42,29,78.82,2333.2,0,month-to-month,fiber,1,escalated
C03480,44,2,96.36,256.04,1,month-to-month,fiber,1,escalated
C03481,18,4,60.42,176.63,2,month-to-month,dsl,1,unresolved
C03482,41,25,97.24,2386.34,2,two-year,fiber,1,cancelled
C03483,68,22,28.6,672.3,0,month-to-month,fiber,0,resolved
C03484,44,21,55.08,1167.58,2,one-year,fiber,1,cancelled
C03485,64,13,49.63,693.56,1,month-to-month,dsl,1,escalated
C03486,52,38,53.79,2031.85,1,one-year,fiber,0,resolved
C03487,88,48,101.14,4819.46,0,month-to-month,fiber,0,no_contact
C03488,51,32,72.32,2327.53,0,two-year,dsl,0,resolved
C03489,42,18,65.09,,1,month-to-month,dsl,0,no_contact
C03490,27,10,80.27,868.87,1,month-to-month,fiber,1,cancelled
C03491,29,30,64.65,1881.24,2,one-year,dsl,1,cancelled
C03492,56,30,83.13,2427.7,0,two-year,fiber,1,cancelled
C03493,81,31,76.13,2335.31,3,month-to-month,dsl,1,cancelled
C03494,88,27,81.81,2191.45,2,one-year,dsl,1,cancelled
C03495,64,3,70.76,228.88,0,month-to-month,fiber,1,cancelled
C03496,51,20,81.67,1653.38,2,month-to-month,dsl,1,cancelled
C03497,51,13,41.85,582.72,0,month-to-month,dsl,0,resolved
C03498,50,19,64.18,1208.66,1,month-to-month,fiber,1,cancelled
C03499,52,33,43.24,1446.09,0,month-to-month,fiber,0,resolved
C03500,44,36,,3860.81,0,month-to-month,dsl,1,escalated
C03501,55,10,29.07,329.14,0,month-to-month,none,0,resolved
C03502,18,26,75.57,2006.22,1,month-to-month,none,1,unresolved
C03503,18,49,79.2,3785.61,0,month-to-month,fiber,1,cancelled
C03504,60,2,131.0,282.21,1,month-to-month,dsl,1,cancelled
C03505,56,60,77.32,4671.69,0,two-year,none,0,no_contact
C03506,46,4,62.67,316.95,1,two-year,fiber,1,cancelled
C03507,40,10,53.34,496.73,3,two-year,dsl,1,cancelled
C03508,64,8,73.57,567.19,0,month-to-month,fiber,1,cancelled
C03509,60,7,77.63,488.72,2,one-year,fiber,0,no_contact
C03510,35,7,,820.02,0,month-to-month,none,1,cancelled
C03511,49,72,96.67,6994.92,0,two-year,dsl,0,no_contact
C03512,41,16,123.43,1932.38,0,two-year,fiber,0,resolved
C03513,46,21,9999.0,2353.81,0,one-year,none,0,resolved
C03514,77,28,66.26,1931.62,0,one-year,fiber,0,resolved
C03515,26,23,102.86,2292.5,0,two-year,dsl,0,no_contact
C03516,56,35,79.98,2862.0,1,one-year,dsl,1,cancelled
C03517,41,2,88.55,230.43,1,two-year,none,0,resolved
C03518,68,16,,889.24,0,month-to-month,dsl,1,cancelled
C03519,34,35,18.0,738.65,0,,fiber,0,resolved
C03520,64,21,,2162.83,1,month-to-month,fiber,1,escalated
C03521,18,26,68.62,1802.61,0,month-to-month,none,0,no_contact
C03522,23,68,75.1,5072.56,0,two-year,fiber,0,no_contact
C03523,34,14,9999.0,1027.12,1,two-year,none,1,cancelled
C03524,61,37,131.01,4826.46,1,one-year,none,0,resolved
C03525,25,10,74.59,699.46,2,month-to-month,dsl,0,resolved
C03526,73,30,59.17,1814.98,0,month-to-month,dsl,0,resolved
C03527,59,12,33.84,435.51,2,month-to-month,dsl,1,cancelled
C03528,18,32,89.03,2842.66,1,month-to-month,fiber,0,no_contact
C03529,47,14,78.18,1166.02,1,two-year,fiber,1,cancelled
C03530,43,25,108.4,2672.64,3,month-to-month,dsl,1,escalated
C03531,36,30,88.13,2653.69,3,one-year,dsl,0,resolved
C03532,44,21,56.55,1255.91,0,one-year,fiber,1,cancelled
C03533,53,24,41.49,1003.78,1,month-to-month,dsl,0,resolved
C03534,18,20,60.12,1232.04,2,month-to-month,dsl,0,no_contact
C03535,53,49,18.0,835.09,1,one-year,fiber,0,no_contact
C03536,54,26,36.94,959.5,2,month-to-month,fiber,0,no_contact
C03537,66,24,68.54,1651.56,2,two-year,fiber,1,escalated
C03538,42,36,106.5,3781.17,3,,fiber,0,no_contact
C03539,18,23,72.89,1705.15,1,month-to-month,dsl,0,no_contact
C03540,30,16,32.52,576.74,0,month-to-month,dsl,0,resolved
C03541,56,3,57.12,205.36,0,month-to-month,fiber,1,unresolved
C03542,47,35,85.37,3045.57,1,one-year,dsl,0,no_contact
C03543,54,51,51.62,2634.13,5,one-year,dsl,0,no_contact
C03544,18,59,29.4,1726.02,0,one-year,none,0,resolved
C03545,43,13,94.95,1245.41,2,two-year,dsl,1,cancelled
C03546,62,59,52.15,3059.35,0,two-year,fiber,0,escalated
C03547,52,37,106.2,3886.51,0,month-to-month,dsl,1,cancelled
C03548,30,25,67.29,1648.03,2,two-year,fiber,0,escalated
C03549,51,70,47.62,3321.53,2,one-year,fiber,0,no_contact
C03550,34,10,75.78,793.42,1,one-year,fiber,1,cancelled
C03551,50,30,58.04,1714.46,2,two-year,dsl,0,no_contact
C03552,41,13,82.1,1066.97,2,month-to-month,fiber,0,no_contact
C03553,50,34,56.0,1952.06,0,month-to-month,fiber,1,cancelled
C03554,74,12,97.77,1174.13,0,month-to-month,none,0,no_contact
C03555,43,6,72.01,504.01,1,month-to-month,fiber,1,escalated
C03556,56,35,,2297.5,0,two-year,fiber,1,cancelled
C03557,27,13,60.1,768.19,1,,dsl,0,no_contact
C03558,57,6,44.89,330.08,3,two-year,fiber,1,cancelled
C03559,36,8,76.45,611.27,2,one-year,dsl,1,unresolved
C03560,41,29,81.71,2320.84,2,month-to-month,fiber,0,resolved
C03561,31,37,65.27,2452.81,1,month-to-month,fiber,1,cancelled
C03562,43,11,,877.37,2,two-year,dsl,1,cancelled
C03563,68,9,96.48,886.91,0,one-year,fiber,1,cancelled
C03564,49,9,40.77,325.97,1,one-year,dsl,0,no_contact
C03565,39,38,79.62,3022.93,1,two-year,fiber,0,no_contact
C03566,18,7,78.71,,1,month-to-month,dsl,0,resolved
C03567,38,8,65.8,428.55,1,two-year,fiber,0,resolved
C03568,65,10,66.29,648.44,1,month-to-month,dsl,0,resolved
C03569,50,8,79.89,584.72,0,one-year,fiber,1,cancelled
C03570,47,27,96.22,2591.85,1,month-to-month,fiber,1,cancelled
C03571,60,20,44.35,922.21,0,month-to-month,fiber,1,cancelled
C03572,46,26,65.97,1799.49,2,two-year,dsl,1,cancelled
C03573,39,55,68.09,3763.79,1,one-year,dsl,0,no_contact
C03574,29,11,74.92,816.36,1,month-to-month,dsl,0,no_contact
C03575,39,21,18.0,390.16,2,month-to-month,fiber,0,resolved
C03576,45,46,72.9,3286.46,0,month-to-month,fiber,0,no_contact
C03577,50,18,85.57,1522.75,2,month-to-month,fiber,1,cancelled
C03578,43,2,89.75,211.47,1,month-to-month,fiber,1,cancelled
C03579,38,32,111.98,3618.48,0,one-year,fiber,0,no_contact
C03580,53,9,66.99,547.02,1,month-to-month,fiber,1,cancelled
C03581,67,26,82.5,2135.0,1,one-year,fiber,0,no_contact
C03582,54,45,70.57,3192.84,1,one-year,none,0,no_contact
C03583,30,3,113.09,327.29,1,month-to-month,fiber,1,cancelled
C03584,41,16,87.8,1391.8,1,two-year,dsl,1,escalated
C03585,32,30,90.09,2780.42,0,month-to-month,satellite,1,cancelled
C03586,40,18,89.86,1608.55,1,month-to-month,fiber,1,escalated
C03587,56,10,77.52,781.87,1,month-to-month,dsl,1,unresolved
C03588,46,35,78.17,2709.53,1,month-to-month,dsl,1,escalated
C03589,46,31,46.87,1343.49,0,two-year,fiber,1,unresolved
C03590,30,37,74.84,2702.12,1,,satellite,0,no_contact
C03591,58,24,45.93,,0,month-to-month,satellite,1,cancelled
C03592,60,40,101.86,4114.26,0,one-year,dsl,0,resolved
C03593,53,49,56.49,2774.05,0,month-to-month,fiber,0,resolved
C03594,19,23,95.74,2196.7,0,month-to-month,fiber,1,unresolved
C03595,55,11,78.1,,0,one-year,dsl,0,no_contact
C03596,24,23,62.66,1580.72,0,two-year,fiber,0,resolved
C03597,39,22,119.25,2618.62,0,month-to-month,fiber,1,cancelled
C03598,54,14,18.0,195.8,1,one-year,dsl,0,resolved
C03599,87,5,73.15,316.92,1,month-to-month,dsl,1,escalated
C03600,50,7,37.05,208.63,1,one-year,none,0,resolved
C03601,73,9,61.04,520.52,3,month-to-month,dsl,1,unresolved
C03602,56,15,71.98,1021.2,0,month-to-month,fiber,1,escalated
C03603,65,18,28.16,565.71,3,month-to-month,fiber,0,resolved
C03604,65,6,83.16,438.48,4,,fiber,1,escalated
C03605,39,23,53.88,1220.07,0,two-year,dsl,0,resolved
C03606,80,31,78.54,2484.4,1,month-to-month,dsl,1,cancelled
C03607,34,34,56.0,1952.36,1,month-to-month,dsl,0,no_contact
C03608,46,7,74.98,595.97,1,one-year,dsl,1,cancelled
C03609,27,28,58.82,1587.86,2,one-year,fiber,0,resolved
C03610,31,18,,1135.66,0,month-to-month,fiber,1,escalated
C03611,41,47,63.57,3033.26,0,month-to-month,fiber,0,resolved
C03612,32,6,34.69,235.55,3,month-to-month,fiber,1,escalated
C03613,36,22,55.28,1205.74,1,month-to-month,dsl,1,cancelled
C03614,41,4,51.48,,2,month-to-month,dsl,1,cancelled
C03615,47,47,48.75,2249.01,1,one-year,none,0,resolved
C03616,43,23,104.41,2389.71,2,month-to-month,dsl,1,cancelled
C03617,54,56,79.53,4485.31,1,month-to-month,dsl,0,resolved
C03618,77,13,57.97,793.94,2,two-year,dsl,0,resolved
C03619,62,3,37.0,94.51,0,one-year,dsl,0,no_contact
C03620,25,17,73.43,1202.97,3,month-to-month,none,1,cancelled
C03621,61,29,106.37,3065.39,3,two-year,none,1,cancelled
C03622,51,26,64.82,1659.24,0,two-year,fiber,1,cancelled
C03623,49,2,71.64,159.8,1,one-year,dsl,1,cancelled
C03624,36,41,88.89,3628.95,0,two-year,none,0,no_contact
C03625,45,42,81.19,3333.44,1,one-year,fiber,0,resolved
C03626,52,17,82.65,1384.62,2,two-year,dsl,0,escalated
C03627,35,12,30.08,351.77,2,month-to-month,dsl,1,escalated
C03628,44,72,93.01,6681.47,2,two-year,satellite,0,resolved
C03629,19,72,93.88,6744.17,0,month-to-month,fiber,0,no_contact
C03630,50,46,120.48,5497.99,0,one-year,dsl,0,escalated
C03631,52,29,99.39,2833.86,2,one-year,fiber,1,cancelled
C03632,68,49,100.49,4961.27,0,month-to-month,satellite,0,resolved
C03633,51,18,71.9,1351.19,0,,dsl,0,resolved
C03634,42,42,66.65,2782.48,2,month-to-month,fiber,0,resolved
C03635,30,5,47.67,209.84,1,two-year,dsl,0,resolved
C03636,46,6,32.59,148.47,0,,none,1,cancelled
C03637,45,31,42.27,1281.89,1,two-year,dsl,0,resolved
C03638,45,19,86.18,1581.84,2,month-to-month,fiber,1,cancelled
C03639,31,17,47.44,783.5,1,month-to-month,fiber,0,escalated
C03640,43,29,47.48,1388.57,2,month-to-month,fiber,0,resolved
C03641,49,27,74.5,2045.46,1,one-year,fiber,0,resolved
C03642,45,32,46.91,1493.02,0,month-to-month,dsl,0,no_contact
C03643,54,23,,1263.11,0,month-to-month,dsl,0,resolved
C03644,59,28,85.43,2359.88,0,two-year,none,0,resolved
C03645,32,4,57.08,205.8,1,two-year,dsl,1,cancelled
C03646,44,46,35.75,1600.24,0,two-year,dsl,0,resolved
C03647,51,26,48.07,1341.46,1,month-to-month,fiber,0,no_contact
C03648,43,53,90.56,4888.79,0,two-year,fiber,0,no_contact
C03649,55,50,99.68,4960.49,0,month-to-month,fiber,1,cancelled
C03650,43,40,59.19,2291.55,1,month-to-month,fiber,0,no_contact
C03651,70,34,35.58,1167.18,1,month-to-month,fiber,0,resolved
C03652,34,4,46.85,219.11,2,two-year,fiber,0,no_contact
C03653,22,21,86.32,1822.94,2,one-year,fiber,1,cancelled
C03654,44,27,41.84,1148.07,2,month-to-month,none,0,resolved
C03655,39,27,111.56,3017.72,0,month-to-month,none,1,cancelled
C03656,48,13,93.93,1239.12,1,two-year,dsl,1,unresolved
C03657,32,59,42.02,2463.03,0,month-to-month,none,1,cancelled
C03658,62,32,18.0,536.73,1,month-to-month,fiber,1,cancelled
C03659,43,22,62.67,1399.25,1,month-to-month,fiber,0,resolved
C03660,55,3,64.2,238.45,2,one-year,dsl,1,cancelled
C03661,47,25,,2014.33,0,month-to-month,fiber,1,cancelled
C03662,48,30,70.66,2101.18,2,month-to-month,satellite,0,resolved
C03663,28,6,61.84,443.67,0,month-to-month,satellite,1,cancelled
C03664,39,14,72.57,926.99,0,one-year,fiber,0,resolved
C03665,24,12,91.68,1104.86,2,month-to-month,fiber,1,cancelled
C03666,41,7,65.29,475.12,0,one-year,dsl,0,escalated
C03667,46,16,37.43,609.42,3,one-year,none,0,no_contact
C03668,37,5,42.0,,1,month-to-month,dsl,0,no_contact
C03669,51,22,92.41,2028.45,0,one-year,fiber,0,escalated
C03670,46,7,107.58,720.37,0,month-to-month,dsl,0,no_contact
C03671,25,2,57.79,,2,month-to-month,dsl,1,cancelled
C03672,47,33,77.6,2616.83,1,one-year,none,0,resolved
C03673,43,15,79.79,1210.97,0,month-to-month,fiber,0,no_contact
C03674,24,14,48.55,634.84,0,month-to-month,none,0,resolved
C03675,52,68,95.94,6491.71,1,month-to-month,dsl,0,resolved
C03676,21,59,90.88,5337.1,0,month-to-month,fiber,0,no_contact
C03677,53,19,49.14,862.99,1,two-year,none,0,escalated
C03678,18,36,103.89,3747.25,2,month-to-month,dsl,0,resolved
C03679,43,46,77.76,3623.29,0,month-to-month,fiber,0,resolved
C03680,40,17,43.56,723.11,0,two-year,fiber,0,no_contact
C03681,46,39,94.17,3713.56,0,two-year,fiber,0,no_contact
C03682,58,23,90.09,2050.55,0,month-to-month,dsl,0,no_contact
C03683,51,12,37.3,462.17,0,,dsl,0,no_contact
C03684,63,13,60.28,796.91,2,month-to-month,dsl,1,cancelled
C03685,33,1,79.23,34.48,1,one-year,fiber,1,cancelled
C03686,54,13,35.78,523.31,2,two-year,dsl,0,resolved
C03687,22,18,88.05,,2,month-to-month,fiber,1,cancelled
C03688,28,6,89.91,496.02,2,two-year,dsl,1,escalated
C03689,47,5,84.11,430.9,1,two-year,dsl,1,cancelled
C03690,42,42,110.31,4517.28,3,two-year,fiber,0,resolved
C03691,40,9,91.52,843.27,1,month-to-month,fiber,1,cancelled
C03692,50,26,48.59,1276.04,0,two-year,fiber,0,no_contact
C03693,69,40,93.01,3824.9,0,month-to-month,dsl,1,cancelled
C03694,40,53,77.1,4111.24,1,month-to-month,none,0,resolved
C03695,42,24,42.79,1082.89,0,one-year,fiber,0,escalated
C03696,50,31,36.74,1069.26,0,month-to-month,fiber,0,resolved
C03697,58,25,94.23,2224.34,0,one-year,dsl,0,resolved
C03698,45,3,83.54,302.81,1,one-year,dsl,1,escalated
C03699,42,9,55.27,,2,month-to-month,fiber,1,cancelled
C03700,37,19,83.83,1543.57,3,month-to-month,satellite,0,resolved
C03701,33,10,108.82,954.9,0,month-to-month,dsl,0,resolved
C03702,31,15,70.54,1067.98,0,two-year,fiber,0,resolved
C03703,42,1,83.61,110.95,1,month-to-month,fiber,1,cancelled
C03704,46,41,55.35,2345.41,1,month-to-month,dsl,0,resolved
C03705,57,15,104.91,1559.39,0,month-to-month,fiber,1,escalated
C03706,52,54,101.41,5443.34,0,one-year,dsl,0,resolved
C03707,18,39,46.88,1875.54,2,two-year,fiber,1,escalated
C03708,45,20,54.06,1079.44,1,month-to-month,dsl,0,no_contact
C03709,34,14,82.86,1144.79,1,two-year,fiber,0,no_contact
C03710,48,13,20.53,206.23,1,one-year,dsl,0,no_contact
C03711,34,15,69.58,1043.2,2,two-year,dsl,1,escalated
C03712,51,27,85.36,2339.59,0,month-to-month,dsl,1,cancelled
C03713,65,54,77.21,4114.51,0,month-to-month,fiber,0,resolved
C03714,40,18,80.96,1575.29,1,month-to-month,dsl,1,cancelled
C03715,54,27,18.0,507.47,0,month-to-month,dsl,0,resolved
C03716,36,18,35.98,,2,two-year,fiber,1,cancelled
C03717,27,30,96.55,2950.1,0,month-to-month,fiber,1,cancelled
C03718,54,50,82.16,4181.86,0,one-year,none,0,no_contact
C03719,56,13,83.14,1086.62,1,one-year,dsl,1,cancelled
C03720,40,15,80.98,1195.86,1,month-to-month,dsl,0,resolved
C03721,41,3,63.24,172.38,3,month-to-month,fiber,1,cancelled
C03722,40,21,63.8,1292.44,1,month-to-month,fiber,1,cancelled
C03723,57,16,94.1,1456.97,0,one-year,fiber,0,no_contact
C03724,62,21,85.51,1880.67,0,month-to-month,none,0,no_contact
C03725,42,8,31.82,277.16,0,month-to-month,fiber,0,resolved
C03726,37,31,20.94,631.51,1,two-year,fiber,0,resolved
C03727,60,5,94.39,428.57,1,month-to-month,dsl,1,cancelled
C03728,29,21,80.93,1702.27,3,one-year,dsl,1,escalated
C03729,40,18,69.18,1174.2,0,one-year,dsl,0,resolved
C03730,30,28,52.12,1403.26,0,month-to-month,fiber,1,unresolved
C03731,55,19,89.85,1760.23,1,one-year,dsl,1,cancelled
C03732,51,28,49.89,1438.5,0,two-year,satellite,1,cancelled
C03733,32,12,83.98,1038.85,2,one-year,fiber,1,cancelled
C03734,37,21,22.59,425.58,0,month-to-month,satellite,0,resolved
C03735,26,23,125.92,2860.08,0,one-year,fiber,0,resolved
C03736,51,22,54.04,1140.82,1,month-to-month,dsl,1,unresolved
C03737,41,17,18.0,281.63,1,month-to-month,dsl,0,resolved
C03738,30,11,93.15,1049.77,1,one-year,fiber,0,resolved
C03739,66,31,51.58,1626.43,1,month-to-month,dsl,0,resolved
C03740,41,30,67.27,2032.85,1,one-year,dsl,0,resolved
C03741,39,34,84.5,2910.48,2,one-year,fiber,0,resolved
C03742,57,7,73.59,475.6,0,one-year,fiber,0,resolved
C03743,48,7,,634.36,0,one-year,none,1,cancelled
C03744,84,17,35.8,591.96,0,month-to-month,dsl,0,resolved
C03745,50,16,79.7,1231.38,1,two-year,none,1,unresolved
C03746,47,27,82.24,2193.39,0,month-to-month,fiber,0,no_contact
C03747,34,23,96.95,2271.7,0,,none,1,cancelled
C03748,41,28,105.97,3016.97,1,one-year,none,1,cancelled
C03749,41,3,106.04,291.08,1,month-to-month,dsl,1,cancelled
C03750,65,8,78.27,,2,two-year,dsl,1,escalated
C03751,36,13,136.38,1809.73,2,month-to-month,none,1,cancelled
C03752,69,26,99.08,2538.62,2,two-year,fiber,0,no_contact
C03753,21,68,67.35,4544.03,2,one-year,fiber,0,resolved
C03754,69,4,101.47,398.36,0,month-to-month,fiber,1,cancelled
C03755,48,42,39.1,1604.59,1,one-year,fiber,0,resolved
C03756,44,23,60.97,1505.02,2,one-year,fiber,0,no_contact
C03757,18,12,79.34,956.92,0,month-to-month,dsl,0,resolved
C03758,41,25,59.69,1491.89,1,month-to-month,fiber,1,unresolved
C03759,63,27,25.81,664.21,2,one-year,fiber,1,cancelled
C03760,26,26,39.68,1021.83,0,month-to-month,fiber,1,cancelled
C03761,47,19,51.96,1000.87,1,two-year,fiber,0,resolved
C03762,54,35,70.42,2377.3,0,one-year,dsl,0,resolved
C03763,38,18,,587.21,0,one-year,fiber,0,resolved
C03764,36,8,81.07,666.65,0,two-year,fiber,1,cancelled
C03765,39,17,60.39,1068.28,2,one-year,fiber,0,no_contact
C03766,40,39,56.76,2199.76,2,month-to-month,fiber,0,no_contact
C03767,42,18,126.39,2212.27,1,month-to-month,dsl,1,cancelled
C03768,42,13,125.73,1604.05,2,month-to-month,fiber,1,cancelled
C03769,69,23,103.81,2419.15,2,two-year,satellite,1,cancelled
C03770,51,12,89.55,1129.25,2,month-to-month,dsl,0,resolved
C03771,59,1,43.87,-3.59,0,two-year,fiber,1,cancelled
C03772,42,20,68.74,1299.27,1,month-to-month,dsl,1,cancelled
C03773,75,15,79.72,1149.67,1,two-year,dsl,1,cancelled
C03774,47,40,74.3,2962.7,2,one-year,fiber,0,no_contact
C03775,58,18,48.99,938.68,0,two-year,dsl,0,resolved
C03776,58,15,88.88,1327.04,2,two-year,fiber,1,cancelled
C03777,33,51,87.84,4530.09,0,one-year,fiber,0,no_contact
C03778,62,12,18.0,220.63,0,month-to-month,dsl,0,resolved
